ORDERNUMBER,QUANTITYORDERED,PRICEEACH,PRICETOTAL,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,CUSTOMERNAME,CITY,STATE,COUNTRY,DEALSIZE
10173,31,89.01,2759.31,4,11,2003,Vintage Cars,Rovelli Gifts,Bergamo,,Italy,Small
10183,22,100.0,2200.0,4,11,2003,Vintage Cars,"Classic Gift Ideas, Inc",Philadelphia,PA,USA,Small
10193,23,100.0,2300.0,4,11,2003,Vintage Cars,"Australian Collectables, Ltd",Glen Waverly,Victoria,Australia,Small
10206,30,100.0,3000.0,4,12,2003,Vintage Cars,Canadian Gift Exchange Network,Vancouver,BC,Canada,Medium
10215,49,100.0,4900.0,1,1,2004,Vintage Cars,West Coast Collectables Co.,Burbank,CA,USA,Medium
10228,31,100.0,3100.0,1,3,2004,Vintage Cars,Cambridge Collectables Co.,Cambridge,MA,USA,Medium
10244,29,100.0,2900.0,2,4,2004,Vintage Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10257,37,84.82,3138.34,2,6,2004,Vintage Cars,The Sharp Gifts Warehouse,San Jose,CA,USA,Medium
10270,38,100.0,3800.0,3,7,2004,Vintage Cars,Souveniers And Things Co.,Chatswood,NSW,Australia,Medium
10280,29,100.0,2900.0,3,8,2004,Vintage Cars,Amica Models & Co.,Torino,,Italy,Medium
10291,23,100.0,2300.0,3,9,2004,Vintage Cars,Scandinavian Gift Ideas,Boras,,Sweden,Small
10304,26,85.87,2232.62,4,10,2004,Vintage Cars,Auto Assoc. & Cie.,Versailles,,France,Small
10312,38,100.0,3800.0,4,10,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10322,48,47.04,2257.92,4,11,2004,Vintage Cars,Online Diecast Creations Co.,Nashua,NH,USA,Small
10332,40,39.8,1592.0,4,11,2004,Vintage Cars,"AV Stores, Co.",Manchester,,UK,Small
10347,45,100.0,4500.0,4,11,2004,Vintage Cars,"Australian Collectors, Co.",Melbourne,Victoria,Australia,Medium
10357,44,100.0,4400.0,4,12,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10369,21,94.22,1978.62,1,1,2005,Vintage Cars,Collectables For Less Inc.,Brickhaven,MA,USA,Small
10381,35,100.0,3500.0,1,2,2005,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,CA,USA,Medium
10392,29,86.92,2520.68,1,3,2005,Vintage Cars,Mini Auto Werke,Graz,,Austria,Small
10423,21,84.82,1781.22,2,5,2005,Vintage Cars,Petit Auto,Bruxelles,,Belgium,Small
10105,22,100.0,2200.0,1,2,2003,Vintage Cars,Danish Wholesale Imports,Kobenhavn,,Denmark,Medium
10117,26,100.0,2600.0,2,4,2003,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,,Singapore,Medium
10128,41,100.0,4100.0,2,6,2003,Vintage Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10142,47,100.0,4700.0,3,8,2003,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10153,31,100.0,3100.0,3,9,2003,Vintage Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10166,43,100.0,4300.0,4,10,2003,Vintage Cars,FunGiftIdeas.com,New Bedford,MA,USA,Medium
10177,23,100.0,2300.0,4,11,2003,Vintage Cars,CAF Imports,Madrid,,Spain,Medium
10185,28,100.0,2800.0,4,11,2003,Vintage Cars,Mini Creations Ltd.,New Bedford,MA,USA,Medium
10196,49,100.0,4900.0,4,11,2003,Vintage Cars,Super Scale Inc.,New Haven,CT,USA,Medium
10208,24,100.0,2400.0,1,1,2004,Vintage Cars,"Saveley & Henriot, Co.",Lyon,,France,Small
10221,33,100.0,3300.0,1,2,2004,Vintage Cars,Petit Auto,Bruxelles,,Belgium,Medium
10232,22,100.0,2200.0,1,3,2004,Vintage Cars,giftsbymail.co.uk,Cowes,Isle of Wight,UK,Medium
10248,32,100.0,3200.0,2,5,2004,Vintage Cars,Land of Toys Inc.,NYC,NY,USA,Medium
10273,40,100.0,4000.0,3,7,2004,Vintage Cars,Petit Auto,Bruxelles,,Belgium,Medium
10282,43,100.0,4300.0,3,8,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10293,24,100.0,2400.0,3,9,2004,Vintage Cars,Amica Models & Co.,Torino,,Italy,Small
10306,32,100.0,3200.0,4,10,2004,Vintage Cars,"AV Stores, Co.",Manchester,,UK,Medium
10314,20,100.0,2000.0,4,10,2004,Vintage Cars,Heintze Collectables,Aaarhus,,Denmark,Small
10325,24,69.12,1658.88,4,11,2004,Vintage Cars,Baane Mini Imports,Stavern,,Norway,Small
10336,48,100.0,4800.0,4,11,2004,Vintage Cars,"La Corne D'abondance, Co.",Paris,,France,Medium
10350,44,100.0,4400.0,4,12,2004,Vintage Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10372,28,100.0,2800.0,1,1,2005,Vintage Cars,"Tokyo Collectables, Ltd",Minato-ku,Tokyo,Japan,Medium
10383,24,61.52,1476.48,1,2,2005,Vintage Cars,Euro Shopping Channel,Madrid,,Spain,Small
10396,33,100.0,3300.0,1,3,2005,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10414,41,100.0,4100.0,2,5,2005,Vintage Cars,Gifts4AllAges.com,Boston,MA,USA,Medium
10104,23,100.0,2300.0,1,1,2003,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10109,46,100.0,4600.0,1,3,2003,Classic Cars,Motor Mint Distributors Inc.,Philadelphia,PA,USA,Large
10114,48,100.0,4800.0,2,4,2003,Classic Cars,"La Corne D'abondance, Co.",Paris,,France,Large
10122,25,100.0,2500.0,2,5,2003,Classic Cars,Marseille Mini Autos,Marseille,,France,Medium
10127,22,100.0,2200.0,2,6,2003,Classic Cars,Muscle Machine Inc,NYC,NY,USA,Medium
10136,41,100.0,4100.0,3,7,2003,Classic Cars,Alpha Cognac,Toulouse,,France,Large
10141,34,100.0,3400.0,3,8,2003,Classic Cars,Suominen Souveniers,Espoo,,Finland,Medium
10148,32,100.0,3200.0,3,9,2003,Classic Cars,"Anna's Decorations, Ltd",North Sydney,NSW,Australia,Medium
10151,21,100.0,2100.0,3,9,2003,Classic Cars,"Oulu Toy Supplies, Inc.",Oulu,,Finland,Medium
10160,20,100.0,2000.0,4,10,2003,Classic Cars,"Men 'R' US Retailers, Ltd.",Los Angeles,CA,USA,Medium
10165,47,100.0,4700.0,4,10,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,,Singapore,Large
10171,39,100.0,3900.0,4,11,2003,Classic Cars,Quebec Home Shopping Network,Montreal,Quebec,Canada,Medium
10175,29,100.0,2900.0,4,11,2003,Classic Cars,"Stylish Desk Decors, Co.",London,,UK,Medium
10181,45,100.0,4500.0,4,11,2003,Classic Cars,Herkku Gifts,Bergen,,Norway,Medium
10184,28,100.0,2800.0,4,11,2003,Classic Cars,"Iberia Gift Imports, Corp.",Sevilla,,Spain,Medium
10192,26,100.0,2600.0,4,11,2003,Classic Cars,Online Diecast Creations Co.,Nashua,NH,USA,Medium
10195,50,100.0,5000.0,4,11,2003,Classic Cars,Mini Classics,White Plains,NY,USA,Large
10203,48,100.0,4800.0,4,12,2003,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Large
10207,25,100.0,2500.0,4,12,2003,Classic Cars,Diecast Collectables,Boston,MA,USA,Medium
10212,40,100.0,4000.0,1,1,2004,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10225,43,100.0,4300.0,1,2,2004,Classic Cars,"Vida Sport, Ltd",Gensve,,Switzerland,Medium
10229,22,100.0,2200.0,1,3,2004,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10239,47,100.0,4700.0,2,4,2004,Classic Cars,"Oulu Toy Supplies, Inc.",Oulu,,Finland,Large
10246,36,100.0,3600.0,2,5,2004,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Large
10253,40,100.0,4000.0,2,6,2004,Classic Cars,"UK Collectables, Ltd.",Liverpool,,UK,Medium
10259,27,100.0,2700.0,2,6,2004,Classic Cars,Handji Gifts& Co,Singapore,,Singapore,Medium
10266,29,100.0,2900.0,3,7,2004,Classic Cars,L'ordine Souveniers,Reggio Emilia,,Italy,Medium
10271,20,100.0,2000.0,3,7,2004,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10278,42,100.0,4200.0,3,8,2004,Classic Cars,Signal Gift Stores,Las Vegas,NV,USA,Medium
10281,25,100.0,2500.0,3,8,2004,Classic Cars,Diecast Classics Inc.,Allentown,PA,USA,Medium
10287,36,100.0,3600.0,3,8,2004,Classic Cars,"Vida Sport, Ltd",Gensve,,Switzerland,Medium
10292,21,100.0,2100.0,3,9,2004,Classic Cars,Land of Toys Inc.,NYC,NY,USA,Small
10301,23,100.0,2300.0,4,10,2003,Classic Cars,"Norway Gifts By Mail, Co.",Oslo,,Norway,Medium
10305,37,100.0,3700.0,4,10,2004,Classic Cars,Marta's Replicas Co.,Cambridge,MA,USA,Large
10310,48,100.0,4800.0,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Koln,,Germany,Large
10313,25,100.0,2500.0,4,10,2004,Classic Cars,Canadian Gift Exchange Network,Vancouver,BC,Canada,Medium
10321,33,100.0,3300.0,4,11,2004,Classic Cars,FunGiftIdeas.com,New Bedford,MA,USA,Medium
10324,27,100.0,2700.0,4,11,2004,Classic Cars,Vitachrome Inc.,NYC,NY,USA,Medium
10331,27,100.0,2700.0,4,11,2004,Classic Cars,Motor Mint Distributors Inc.,Philadelphia,PA,USA,Medium
10334,20,100.0,2000.0,4,11,2004,Classic Cars,"Volvo Model Replicas, Co",Lule,,Sweden,Small
10342,30,100.0,3000.0,4,11,2004,Classic Cars,"Australian Collectors, Co.",Melbourne,Victoria,Australia,Medium
10349,48,100.0,4800.0,4,12,2004,Classic Cars,Muscle Machine Inc,NYC,NY,USA,Large
10358,32,93.49,2991.68,4,12,2004,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Small
10366,34,100.0,3400.0,1,1,2005,Classic Cars,Royale Belge,Charleroi,,Belgium,Medium
10370,27,56.85,1534.95,1,1,2005,Classic Cars,"Anna's Decorations, Ltd",North Sydney,NSW,Australia,Small
10377,39,100.0,3900.0,1,2,2005,Classic Cars,"Toys of Finland, Co.",Helsinki,,Finland,Large
10383,47,100.0,4700.0,1,2,2005,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10394,22,100.0,2200.0,1,3,2005,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10405,55,100.0,5500.0,2,4,2005,Classic Cars,Mini Caravy,Strasbourg,,France,Large
10412,60,100.0,6000.0,2,5,2005,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Large
10419,35,100.0,3500.0,2,5,2005,Classic Cars,Salzburg Collectables,Salzburg,,Austria,Medium
10425,28,100.0,2800.0,2,5,2005,Classic Cars,La Rochelle Gifts,Nantes,,France,Medium
10105,38,100.0,3800.0,1,2,2003,Trains,Danish Wholesale Imports,Kobenhavn,,Denmark,Medium
10117,21,95.8,2011.8,2,4,2003,Trains,"Dragon Souveniers, Ltd.",Singapore,,Singapore,Small
10128,41,100.0,4100.0,2,6,2003,Trains,Euro Shopping Channel,Madrid,,Spain,Medium
10142,22,97.81,2151.82,3,8,2003,Trains,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10153,29,88.74,2573.46,3,9,2003,Trains,Euro Shopping Channel,Madrid,,Spain,Small
10165,50,100.0,5000.0,4,10,2003,Trains,"Dragon Souveniers, Ltd.",Singapore,,Singapore,Medium
10177,29,100.0,2900.0,4,11,2003,Trains,CAF Imports,Madrid,,Spain,Medium
10185,49,80.67,3952.83,4,11,2003,Trains,Mini Creations Ltd.,New Bedford,MA,USA,Medium
10196,35,100.0,3500.0,4,11,2003,Trains,Super Scale Inc.,New Haven,CT,USA,Medium
10208,48,100.0,4800.0,1,1,2004,Trains,"Saveley & Henriot, Co.",Lyon,,France,Medium
10221,23,80.67,1855.41,1,2,2004,Trains,Petit Auto,Bruxelles,,Belgium,Small
10232,48,95.8,4598.4,1,3,2004,Trains,giftsbymail.co.uk,Cowes,Isle of Wight,UK,Medium
10248,42,100.0,4200.0,2,5,2004,Trains,Land of Toys Inc.,NYC,NY,USA,Medium
10273,47,100.0,4700.0,3,7,2004,Trains,Petit Auto,Bruxelles,,Belgium,Medium
10282,36,100.0,3600.0,3,8,2004,Trains,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10293,22,100.0,2200.0,3,9,2004,Trains,Amica Models & Co.,Torino,,Italy,Small
10306,40,91.76,3670.4,4,10,2004,Trains,"AV Stores, Co.",Manchester,,UK,Medium
10314,23,100.0,2300.0,4,10,2004,Trains,Heintze Collectables,Aaarhus,,Denmark,Small
10326,32,100.0,3200.0,4,11,2004,Trains,"Volvo Model Replicas, Co",Lule,,Sweden,Medium
10336,21,100.0,2100.0,4,11,2004,Trains,"La Corne D'abondance, Co.",Paris,,France,Small
10350,41,93.04,3814.64,4,12,2004,Trains,Euro Shopping Channel,Madrid,,Spain,Medium
10372,25,84.71,2117.75,1,1,2005,Trains,"Tokyo Collectables, Ltd",Minato-ku,Tokyo,Japan,Small
10383,26,100.0,2600.0,1,2,2005,Trains,Euro Shopping Channel,Madrid,,Spain,Medium
10396,24,89.75,2154.0,1,3,2005,Trains,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10414,48,100.0,4800.0,2,5,2005,Trains,Gifts4AllAges.com,Boston,MA,USA,Medium
10108,26,68.35,1777.1,1,3,2003,Classic Cars,Cruz & Sons Co.,Makati City,,Philippines,Small
10122,21,73.17,1536.57,2,5,2003,Classic Cars,Marseille Mini Autos,Marseille,,France,Small
10135,45,78.0,3510.0,3,7,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10147,36,86.04,3097.44,3,9,2003,Classic Cars,Collectables For Less Inc.,Brickhaven,MA,USA,Medium
10159,21,81.21,1705.41,4,10,2003,Classic Cars,Corporate Gift Ideas Co.,San Francisco,CA,USA,Small
10169,32,70.76,2264.32,4,11,2003,Classic Cars,"Anna's Decorations, Ltd",North Sydney,NSW,Australia,Small
10181,30,82.82,2484.6,4,11,2003,Classic Cars,Herkku Gifts,Bergen,,Norway,Small
10191,36,94.88,3415.68,4,11,2003,Classic Cars,"Toms Spezialitten, Ltd",Koln,,Germany,Medium
10203,33,86.04,2839.32,4,12,2003,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Small
10211,35,78.0,2730.0,1,1,2004,Classic Cars,Auto Canal Petit,Paris,,France,Small
10225,37,95.69,3540.53,1,2,2004,Classic Cars,"Vida Sport, Ltd",Gensve,,Switzerland,Medium
10238,41,73.17,2999.97,2,4,2004,Classic Cars,Danish Wholesale Imports,Kobenhavn,,Denmark,Small
10252,20,76.39,1527.8,2,5,2004,Classic Cars,Auto Canal Petit,Paris,,France,Small
10265,45,86.84,3907.8,3,7,2004,Classic Cars,"Australian Collectables, Ltd",Glen Waverly,Victoria,Australia,Medium
10276,38,69.96,2658.48,3,8,2004,Classic Cars,Online Mini Collectables,Brickhaven,MA,USA,Small
10287,43,70.76,3042.68,3,8,2004,Classic Cars,"Vida Sport, Ltd",Gensve,,Switzerland,Medium
10300,49,78.8,3861.2,4,10,2003,Classic Cars,"Blauer See Auto, Co.",Frankfurt,,Germany,Medium
10310,27,80.41,2171.07,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Koln,,Germany,Small
10319,46,73.98,3403.08,4,11,2004,Classic Cars,Microscale Inc.,NYC,NY,USA,Medium
10329,38,59.1,2245.8,4,11,2004,Classic Cars,Land of Toys Inc.,NYC,NY,USA,Small
10342,25,66.74,1668.5,4,11,2004,Classic Cars,"Australian Collectors, Co.",Melbourne,Victoria,Australia,Small
10363,46,60.3,2773.8,1,1,2005,Classic Cars,Suominen Souveniers,Espoo,,Finland,Small
10378,22,100.0,2200.0,1,2,2005,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Small
10390,40,100.0,4000.0,1,3,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10103,46,100.0,4600.0,1,1,2003,Vintage Cars,Baane Mini Imports,Stavern,,Norway,Medium
10111,39,100.0,3900.0,1,3,2003,Vintage Cars,Mini Wheels Co.,San Francisco,CA,USA,Medium
10126,38,82.34,3128.92,2,5,2003,Vintage Cars,"Corrida Auto Replicas, Ltd",Madrid,,Spain,Medium
10139,30,100.0,3000.0,3,7,2003,Vintage Cars,Souveniers And Things Co.,Chatswood,NSW,Australia,Medium
10149,42,94.25,3958.5,3,9,2003,Vintage Cars,Signal Collectibles Ltd.,Brisbane,CA,USA,Medium
10163,43,100.0,4300.0,4,10,2003,Vintage Cars,Classic Legends Inc.,NYC,NY,USA,Medium
10173,29,95.24,2761.96,4,11,2003,Vintage Cars,Rovelli Gifts,Bergamo,,Italy,Small
10182,33,86.31,2848.23,4,11,2003,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10193,32,79.37,2539.84,4,11,2003,Vintage Cars,"Australian Collectables, Ltd",Glen Waverly,Victoria,Australia,Small
10206,28,87.3,2444.4,4,12,2003,Vintage Cars,Canadian Gift Exchange Network,Vancouver,BC,Canada,Small
10215,41,100.0,4100.0,1,1,2004,Vintage Cars,West Coast Collectables Co.,Burbank,CA,USA,Medium
10227,33,100.0,3300.0,1,3,2004,Vintage Cars,"Saveley & Henriot, Co.",Lyon,,France,Medium
10244,36,84.33,3035.88,2,4,2004,Vintage Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10257,26,89.29,2321.54,2,6,2004,Vintage Cars,The Sharp Gifts Warehouse,San Jose,CA,USA,Small
10280,34,100.0,3400.0,3,8,2004,Vintage Cars,Amica Models & Co.,Torino,,Italy,Medium
10290,26,96.23,2501.98,3,9,2004,Vintage Cars,Auto-Moto Classics Inc.,Brickhaven,MA,USA,Small
10304,38,100.0,3800.0,4,10,2004,Vintage Cars,Auto Assoc. & Cie.,Versailles,,France,Medium
10312,33,100.0,3300.0,4,10,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10323,33,91.27,3011.91,4,11,2004,Vintage Cars,"Blauer See Auto, Co.",Frankfurt,,Germany,Medium
10333,46,100.0,4600.0,4,11,2004,Vintage Cars,Mini Wheels Co.,San Francisco,CA,USA,Large
10347,26,100.0,2600.0,4,11,2004,Vintage Cars,"Australian Collectors, Co.",Melbourne,Victoria,Australia,Small
10357,25,100.0,2500.0,4,12,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10369,45,73.08,3288.6,1,1,2005,Vintage Cars,Collectables For Less Inc.,Brickhaven,MA,USA,Medium
10382,50,100.0,5000.0,1,2,2005,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Large
10392,36,100.0,3600.0,1,3,2005,Vintage Cars,Mini Auto Werke,Graz,,Austria,Medium
10423,21,89.29,1875.09,2,5,2005,Vintage Cars,Petit Auto,Bruxelles,,Belgium,Small
10108,29,100.0,2900.0,1,3,2003,Classic Cars,Cruz & Sons Co.,Makati City,,Philippines,Medium
10122,21,100.0,2100.0,2,5,2003,Classic Cars,Marseille Mini Autos,Marseille,,France,Small
10135,42,100.0,4200.0,3,7,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
10147,37,100.0,3700.0,3,9,2003,Classic Cars,Collectables For Less Inc.,Brickhaven,MA,USA,Medium
10159,25,100.0,2500.0,4,10,2003,Classic Cars,Corporate Gift Ideas Co.,San Francisco,CA,USA,Medium
10169,36,100.0,3600.0,4,11,2003,Classic Cars,"Anna's Decorations, Ltd",North Sydney,NSW,Australia,Medium
10181,22,100.0,2200.0,4,11,2003,Classic Cars,Herkku Gifts,Bergen,,Norway,Medium
10191,23,100.0,2300.0,4,11,2003,Classic Cars,"Toms Spezialitten, Ltd",Koln,,Germany,Medium
10203,32,100.0,3200.0,4,12,2003,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10211,28,100.0,2800.0,1,1,2004,Classic Cars,Auto Canal Petit,Paris,,France,Medium
10225,27,100.0,2700.0,1,2,2004,Classic Cars,"Vida Sport, Ltd",Gensve,,Switzerland,Medium
10238,49,100.0,4900.0,2,4,2004,Classic Cars,Danish Wholesale Imports,Kobenhavn,,Denmark,Medium
10252,41,100.0,4100.0,2,5,2004,Classic Cars,Auto Canal Petit,Paris,,France,Medium
10265,49,100.0,4900.0,3,7,2004,Classic Cars,"Australian Collectables, Ltd",Glen Waverly,Victoria,Australia,Large
10276,30,100.0,3000.0,3,8,2004,Classic Cars,Online Mini Collectables,Brickhaven,MA,USA,Medium
10287,40,100.0,4000.0,3,8,2004,Classic Cars,"Vida Sport, Ltd",Gensve,,Switzerland,Medium
10300,23,100.0,2300.0,4,10,2003,Classic Cars,"Blauer See Auto, Co.",Frankfurt,,Germany,Medium
10310,49,100.0,4900.0,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Koln,,Germany,Medium
10320,25,100.0,2500.0,4,11,2004,Classic Cars,"Volvo Model Replicas, Co",Lule,,Sweden,Medium
10330,37,100.0,3700.0,4,11,2004,Classic Cars,Cruz & Sons Co.,Makati City,,Philippines,Medium
10342,55,100.0,5500.0,4,11,2004,Classic Cars,"Australian Collectors, Co.",Melbourne,Victoria,Australia,Medium
10355,23,100.0,2300.0,4,12,2004,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10363,24,100.0,2400.0,1,1,2005,Classic Cars,Suominen Souveniers,Espoo,,Finland,Medium
10378,43,96.49,4149.07,1,2,2005,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10390,50,100.0,5000.0,1,3,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Large
10109,47,100.0,4700.0,1,3,2003,Classic Cars,Motor Mint Distributors Inc.,Philadelphia,PA,USA,Medium
10123,34,100.0,3400.0,2,5,2003,Classic Cars,Atelier graphique,Nantes,,France,Medium
10137,31,100.0,3100.0,3,7,2003,Classic Cars,Reims Collectables,Reims,,France,Medium
10148,28,100.0,2800.0,3,9,2003,Classic Cars,"Anna's Decorations, Ltd",North Sydney,NSW,Australia,Medium
10161,36,100.0,3600.0,4,10,2003,Classic Cars,Heintze Collectables,Aaarhus,,Denmark,Medium
10172,48,100.0,4800.0,4,11,2003,Classic Cars,Gift Depot Inc.,Bridgewater,CT,USA,Medium
10181,39,100.0,3900.0,4,11,2003,Classic Cars,Herkku Gifts,Bergen,,Norway,Medium
10192,45,100.0,4500.0,4,11,2003,Classic Cars,Online Diecast Creations Co.,Nashua,NH,USA,Medium
10204,35,100.0,3500.0,4,12,2003,Classic Cars,Muscle Machine Inc,NYC,NY,USA,Medium
10212,45,100.0,4500.0,1,1,2004,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10226,46,100.0,4600.0,1,2,2004,Classic Cars,Collectable Mini Designs Co.,San Diego,CA,USA,Large
10240,37,100.0,3700.0,2,4,2004,Classic Cars,Osaka Souveniers Co.,Osaka,Osaka,Japan,Medium
10253,31,100.0,3100.0,2,6,2004,Classic Cars,"UK Collectables, Ltd.",Liverpool,,UK,Medium
10266,33,100.0,3300.0,3,7,2004,Classic Cars,L'ordine Souveniers,Reggio Emilia,,Italy,Medium
10278,31,100.0,3100.0,3,8,2004,Classic Cars,Signal Gift Stores,Las Vegas,NV,USA,Medium
10287,27,100.0,2700.0,3,8,2004,Classic Cars,"Vida Sport, Ltd",Gensve,,Switzerland,Medium
10301,39,100.0,3900.0,4,10,2003,Classic Cars,"Norway Gifts By Mail, Co.",Oslo,,Norway,Medium
10311,32,100.0,3200.0,4,10,2004,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Medium
10321,28,100.0,2800.0,4,11,2004,Classic Cars,FunGiftIdeas.com,New Bedford,MA,USA,Medium
10331,26,67.91,1765.66,4,11,2004,Classic Cars,Motor Mint Distributors Inc.,Philadelphia,PA,USA,Small
10343,44,84.88,3734.72,4,11,2004,Classic Cars,Reims Collectables,Reims,,France,Medium
10367,46,100.0,4600.0,1,1,2005,Classic Cars,Toys4GrownUps.com,Pasadena,CA,USA,Medium
10379,32,70.83,2266.56,1,2,2005,Classic Cars,Euro Shopping Channel,Madrid,,Spain,Small
10406,65,100.0,6500.0,2,4,2005,Classic Cars,Danish Wholesale Imports,Kobenhavn,,Denmark,Large
10419,43,100.0,4300.0,2,5,2005,Classic Cars,Salzburg Collectables,Salzburg,,Austria,Medium
10108,43,67.77,2914.11,1,3,2003,Motorcycles,Cruz & Sons Co.,Makati City,,Philippines,Small
10122,35,49.74,1740.9,2,5,2003,Motorcycles,Marseille Mini Autos,Marseille,,France,Small
10135,45,50.36,2266.2,3,7,2003,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Small
10146,47,67.14,3155.58,3,9,2003,Motorcycles,Gift Ideas Corp.,Glendale,CT,USA,Medium
10159,21,64.66,1357.86,4,10,2003,Motorcycles,Corporate Gift Ideas Co.,San Francisco,CA,USA,Small
10169,38,68.39,2598.82,4,11,2003,Motorcycles,"Anna's Decorations, Ltd",North Sydney,NSW,Australia,Small
10180,21,50.36,1057.56,4,11,2003,Motorcycles,Daedalus Designs Imports,Lille,,France,Small
10191,43,72.74,3127.82,4,11,2003,Motorcycles,"Toms Spezialitten, Ltd",Koln,,Germany,Medium
10211,46,54.09,2488.14,1,1,2004,Motorcycles,Auto Canal Petit,Paris,,France,Small
10224,38,58.44,2220.72,1,2,2004,Motorcycles,Daedalus Designs Imports,Lille,,France,Small
10237,26,52.22,1357.72,2,4,2004,Motorcycles,Vitachrome Inc.,NYC,NY,USA,Small
10252,31,52.84,1638.04,2,5,2004,Motorcycles,Auto Canal Petit,Paris,,France,Small
10264,48,54.71,2626.08,2,6,2004,Motorcycles,Gifts4AllAges.com,Boston,MA,USA,Small
10276,33,50.36,1661.88,3,8,2004,Motorcycles,Online Mini Collectables,Brickhaven,MA,USA,Small
10286,38,57.2,2173.6,3,8,2004,Motorcycles,"La Corne D'abondance, Co.",Paris,,France,Small
10299,39,55.95,2182.05,3,9,2004,Motorcycles,"Toys of Finland, Co.",Helsinki,,Finland,Small
10310,42,67.14,2819.88,4,10,2004,Motorcycles,"Toms Spezialitten, Ltd",Koln,,Germany,Small
10319,44,59.06,2598.64,4,11,2004,Motorcycles,Microscale Inc.,NYC,NY,USA,Small
10330,29,69.63,2019.27,4,11,2004,Motorcycles,Cruz & Sons Co.,Makati City,,Philippines,Small
10342,26,55.95,1454.7,4,11,2004,Motorcycles,"Australian Collectors, Co.",Melbourne,Victoria,Australia,Small
10355,31,53.47,1657.57,4,12,2004,Motorcycles,Euro Shopping Channel,Madrid,,Spain,Small
10363,32,89.12,2851.84,1,1,2005,Motorcycles,Suominen Souveniers,Espoo,,Finland,Small
10378,28,100.0,2800.0,1,2,2005,Motorcycles,Euro Shopping Channel,Madrid,,Spain,Medium
10390,36,100.0,3600.0,1,3,2005,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,Medium
